BioMASSver                             0.22
date                             2013/12/19
hour                               20:19:16
refuges                                 264
refs_minrad                         50.6786
refs_maxrad                        249.0430
refs_areafrac                        0.0100
refs_disp                        12632.3464
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                       6559200         9859         8421         5898         7676         4982         8115         9886         7552        11959        12580
                       6562800         9859         8421         5898         7676         4982         8115         9886         7552        11959        12580
                       6566400         9859         8421         5898         7676         4982         8115         9886         7552        11959        12580
                       6570000         9863         8430         5899         7677         4982         8116         9886         7553        11967        12582
                       6573600         9863         8430         5899         7677         4982         8116         9886         7553        11967        12582
                       6577200         9864         8444         5900         7678         4982         8119         9888         7556        11971        12586
                       6580800         9864         8444         5900         7678         4982         8119         9888         7556        11971        12586
                       6584400         9864         8455         5900         7680         4982         8120         9889         7558        11976        12587
                       6588000         9864         8455         5900         7680         4982         8120         9889         7558        11976        12587
                       6591600         9864         8455         5900         7680         4982         8120         9889         7558        11976        12587
                       6595200         9866         8459         5900         7682         4984         8121         9890         7559        11980        12590
                       6598800         9866         8459         5900         7682         4984         8121         9890         7559        11980        12590
                       6602400         9866         8464         5900         7682         4984         8124         9892         7559        11984        12591
                       6606000         9866         8464         5900         7682         4984         8124         9892         7559        11984        12591
                       6609600         9866         8464         5900         7682         4984         8124         9892         7559        11984        12591
                       6613200         9866         8466         5902         7682         4984         8126         9893         7559        11987        12592
                       6616800         9866         8466         5902         7682         4984         8126         9893         7559        11987        12592
                       6620400         9867         8468         5906         7683         4984         8130         9893         7562        11990        12596
                       6624000         9867         8468         5906         7683         4984         8130         9893         7562        11990        12596
                       6627600         9870         8476         5908         7685         4986         8145         9894         7563        11992        12599
                       6631200         9870         8476         5908         7685         4986         8145         9894         7563        11992        12599
                       6634800         9870         8476         5908         7685         4986         8145         9894         7563        11992        12599
                       6638400         9871         8482         5909         7686         4988         8155         9897         7564        11994        12599
                       6642000         9871         8482         5909         7686         4988         8155         9897         7564        11994        12599
                       6645600         9872         8489         5909         7689         4990         8160         9899         7564        11998        12600
                       6649200         9872         8489         5909         7689         4990         8160         9899         7564        11998        12600
                       6652800         9872         8489         5909         7689         4990         8160         9899         7564        11998        12600
                       6656400         9877         8491         5910         7689         4990         8165         9900         7567        11998        12604
                       6660000         9877         8491         5910         7689         4990         8165         9900         7567        11998        12604
                       6663600         9881         8492         5910         7690         4993         8168         9901         7572        11998        12605
                       6667200         9881         8492         5910         7690         4993         8168         9901         7572        11998        12605
                       6670800         9883         8494         5914         7690         4995         8171         9904         7575        12004        12609
                       6674400         9883         8494         5914         7690         4995         8171         9904         7575        12004        12609
                       6678000         9883         8494         5914         7690         4995         8171         9904         7575        12004        12609
                       6681600         9884         8495         5917         7691         4999         8173         9910         7575        12006        12611
                       6685200         9884         8495         5917         7691         4999         8173         9910         7575        12006        12611
                       6688800         9885         8499         5918         7696         5002         8180         9912         7583        12007        12614
                       6692400         9885         8499         5918         7696         5002         8180         9912         7583        12007        12614
                       6696000         9885         8499         5918         7696         5002         8180         9912         7583        12007        12614
                       6699600         9887         8503         5922         7697         5004         8180         9917         7584        12007        12623
                       6703200         9887         8503         5922         7697         5004         8180         9917         7584        12007        12623
                       6706800         9888         8504         5922         7698         5005         8181         9923         7586        12011        12624
                       6710400         9888         8504         5922         7698         5005         8181         9923         7586        12011        12624
                       6714000         9893         8505         5922         7701         5006         8183         9926         7587        12014        12630
                       6717600         9893         8505         5922         7701         5006         8183         9926         7587        12014        12630
                       6721200         9893         8505         5922         7701         5006         8183         9926         7587        12014        12630
                       6724800         9894         8508         5923         7703         5006         8190         9931         7587        12017        12638
                       6728400         9894         8508         5923         7703         5006         8190         9931         7587        12017        12638
                       6732000         9896         8510         5924         7704         5008         8193         9947         7587        12019        12641
                       6735600         9896         8510         5924         7704         5008         8193         9947         7587        12019        12641
                       6739200         9896         8510         5924         7704         5008         8193         9947         7587        12019        12641
                       6742800         9897         8513         5925         7705         5009         8195         9959         7587        12020        12645
                       6746400         9897         8513         5925         7705         5009         8195         9959         7587        12020        12645
                       6750000         9899         8515         5925         7705         5009         8196         9963         7588        12022        12647
                       6753600         9899         8515         5925         7705         5009         8196         9963         7588        12022        12647
                       6757200         9902         8516         5926         7706         5009         8197         9971         7590        12025        12647
                       6760800         9902         8516         5926         7706         5009         8197         9971         7590        12025        12647
                       6764400         9902         8516         5926         7706         5009         8197         9971         7590        12025        12647
                       6768000         9905         8517         5927         7707         5009         8201         9973         7592        12026        12649
                       6771600         9905         8517         5927         7707         5009         8201         9973         7592        12026        12649
                       6775200         9905         8520         5929         7707         5009         8201         9982         7594        12027        12651
                       6778800         9905         8520         5929         7707         5009         8201         9982         7594        12027        12651
                       6782400         9905         8520         5929         7707         5009         8201         9982         7594        12027        12651
                       6786000         9905         8521         5929         7708         5009         8204         9987         7594        12029        12652
                       6789600         9905         8521         5929         7708         5009         8204         9987         7594        12029        12652
                       6793200         9908         8521         5930         7713         5010         8208         9990         7595        12035        12652
                       6796800         9908         8521         5930         7713         5010         8208         9990         7595        12035        12652
                       6800400         9913         8521         5931         7718         5012         8212         9992         7596        12039        12654
                       6804000         9913         8521         5931         7718         5012         8212         9992         7596        12039        12654
                       6807600         9913         8521         5931         7718         5012         8212         9992         7596        12039        12654
                       6811200         9917         8524         5934         7721         5013         8221         9995         7598        12043        12656
                       6814800         9917         8524         5934         7721         5013         8221         9995         7598        12043        12656
                       6818400         9919         8525         5938         7721         5013         8222         9997         7599        12050        12656
                       6822000         9919         8525         5938         7721         5013         8222         9997         7599        12050        12656
                       6825600         9919         8525         5938         7721         5013         8222         9997         7599        12050        12656
                       6829200         9920         8529         5942         7722         5014         8224        10000         7599        12051        12659
                       6832800         9920         8529         5942         7722         5014         8224        10000         7599        12051        12659
                       6836400         9921         8530         5946         7722         5015         8225        10000         7600        12058        12660
                       6840000         9921         8530         5946         7722         5015         8225        10000         7600        12058        12660
                       6843600         9922         8530         5948         7723         5016         8226        10002         7602        12061        12660
                       6847200         9922         8530         5948         7723         5016         8226        10002         7602        12061        12660
                       6850800         9922         8530         5948         7723         5016         8226        10002         7602        12061        12660
                       6854400         9924         8530         5948         7727         5016         8226        10003         7603        12063        12661
                       6858000         9924         8530         5948         7727         5016         8226        10003         7603        12063        12661
                       6861600         9931         8535         5949         7727         5019         8227        10005         7603        12065        12661
                       6865200         9931         8535         5949         7727         5019         8227        10005         7603        12065        12661
                       6868800         9931         8535         5949         7727         5019         8227        10005         7603        12065        12661
                       6872400         9936         8538         5950         7729         5020         8228        10005         7605        12068        12662
                       6876000         9936         8538         5950         7729         5020         8228        10005         7605        12068        12662
                       6879600         9939         8538         5952         7730         5021         8228        10006         7608        12071        12663
                       6883200         9939         8538         5952         7730         5021         8228        10006         7608        12071        12663
                       6886800         9945         8541         5954         7732         5022         8229        10007         7609        12074        12667
                       6890400         9945         8541         5954         7732         5022         8229        10007         7609        12074        12667
                       6894000         9945         8541         5954         7732         5022         8229        10007         7609        12074        12667
                       6897600         9945         8541         5955         7737         5023         8229        10009         7609        12077        12668
                       6901200         9945         8541         5955         7737         5023         8229        10009         7609        12077        12668
                       6904800         9948         8544         5959         7737         5023         8230        10012         7611        12078        12670
                       6908400         9948         8544         5959         7737         5023         8230        10012         7611        12078        12670
                       6912000         9948         8544         5959         7737         5023         8230        10012         7611        12078        12670
                       6915600         9950         8544         5959         7737         5024         8231        10013         7612        12082        12673
                       6919200         9950         8544         5959         7737         5024         8231        10013         7612        12082        12673
                       6922800         9952         8546         5959         7738         5024         8232        10013         7615        12082        12675
                       6926400         9952         8546         5959         7738         5024         8232        10013         7615        12082        12675
                       6930000         9954         8546         5960         7739         5025         8233        10017         7620        12082        12676
                       6933600         9954         8546         5960         7739         5025         8233        10017         7620        12082        12676
                       6937200         9954         8546         5960         7739         5025         8233        10017         7620        12082        12676
                       6940800         9954         8548         5961         7741         5026         8233        10018         7623        12082        12679
                       6944400         9954         8548         5961         7741         5026         8233        10018         7623        12082        12679
                       6948000         9955         8548         5961         7742         5026         8234        10023         7625        12083        12683
                       6951600         9955         8548         5961         7742         5026         8234        10023         7625        12083        12683
                       6955200         9955         8548         5961         7742         5026         8234        10023         7625        12083        12683
                       6958800         9958         8549         5961         7743         5026         8235        10024         7629        12083        12687
                       6962400         9958         8549         5961         7743         5026         8235        10024         7629        12083        12687
                       6966000         9960         8550         5962         7743         5027         8236        10028         7633        12087        12690
                       6969600         9960         8550         5962         7743         5027         8236        10028         7633        12087        12690
                       6973200         9961         8551         5964         7746         5028         8238        10029         7638        12089        12692
                       6976800         9961         8551         5964         7746         5028         8238        10029         7638        12089        12692
                       6980400         9961         8551         5964         7746         5028         8238        10029         7638        12089        12692
                       6984000         9965         8554         5964         7749         5028         8239        10034         7638        12092        12694
                       6987600         9965         8554         5964         7749         5028         8239        10034         7638        12092        12694
                       6991200         9966         8556         5966         7750         5028         8241        10035         7640        12094        12698
                       6994800         9966         8556         5966         7750         5028         8241        10035         7640        12094        12698
                       6998400         9966         8556         5966         7750         5028         8241        10035         7640        12094        12698
                       7002000         9968         8559         5967         7751         5030         8243        10042         7643        12095        12701
                       7005600         9968         8559         5967         7751         5030         8243        10042         7643        12095        12701
                       7009200         9970         8561         5969         7754         5032         8244        10046         7646        12096        12706
                       7012800         9970         8561         5969         7754         5032         8244        10046         7646        12096        12706
                       7016400         9973         8563         5969         7754         5032         8244        10064         7647        12096        12710
                       7020000         9973         8563         5969         7754         5032         8244        10064         7647        12096        12710
                       7023600         9973         8563         5969         7754         5032         8244        10064         7647        12096        12710
                       7027200         9974         8564         5970         7757         5034         8245        10079         7651        12096        12711
                       7030800         9974         8564         5970         7757         5034         8245        10079         7651        12096        12711
                       7034400         9976         8566         5971         7758         5035         8246        10092         7652        12098        12715
                       7038000         9976         8566         5971         7758         5035         8246        10092         7652        12098        12715
                       7041600         9976         8566         5971         7758         5035         8246        10092         7652        12098        12715
                       7045200         9977         8570         5972         7761         5036         8247        10097         7653        12099        12717
                       7048800         9977         8570         5972         7761         5036         8247        10097         7653        12099        12717
                       7052400         9979         8576         5973         7761         5037         8248        10101         7653        12102        12719
                       7056000         9979         8576         5973         7761         5037         8248        10101         7653        12102        12719
                       7059600         9982         8586         5974         7762         5037         8250        10105         7655        12105        12721
                       7063200         9982         8586         5974         7762         5037         8250        10105         7655        12105        12721
                       7066800         9982         8586         5974         7762         5037         8250        10105         7655        12105        12721
                       7070400         9987         8588         5974         7763         5037         8251        10110         7656        12106        12724
                       7074000         9987         8588         5974         7763         5037         8251        10110         7656        12106        12724
                       7077600         9990         8591         5975         7765         5037         8254        10112         7662        12113        12726
                       7081200         9990         8591         5975         7765         5037         8254        10112         7662        12113        12726
                       7084800         9990         8591         5975         7765         5037         8254        10112         7662        12113        12726
                       7088400         9993         8595         5981         7767         5037         8257        10115         7667        12116        12729
                       7092000         9993         8595         5981         7767         5037         8257        10115         7667        12116        12729
                       7095600         9994         8598         5981         7772         5039         8257        10116         7667        12117        12732
                       7099200         9994         8598         5981         7772         5039         8257        10116         7667        12117        12732
                       7102800         9995         8609         5981         7780         5039         8259        10118         7668        12118        12733
                       7106400         9995         8609         5981         7780         5039         8259        10118         7668        12118        12733
                       7110000         9995         8609         5981         7780         5039         8259        10118         7668        12118        12733
                       7113600         9997         8618         5981         7783         5039         8261        10121         7668        12120        12736
                       7117200         9997         8618         5981         7783         5039         8261        10121         7668        12120        12736
                       7120800         9999         8623         5981         7786         5039         8262        10122         7669        12124        12739
                       7124400         9999         8623         5981         7786         5039         8262        10122         7669        12124        12739
                       7128000         9999         8623         5981         7786         5039         8262        10122         7669        12124        12739
                       7131600         9999         8627         5982         7788         5039         8264        10122         7671        12129        12741
                       7135200         9999         8627         5982         7788         5039         8264        10122         7671        12129        12741
                       7138800        10001         8630         5982         7792         5039         8272        10123         7672        12136        12743
                       7142400        10001         8630         5982         7792         5039         8272        10123         7672        12136        12743
                       7146000        10002         8634         5984         7795         5040         8274        10124         7672        12138        12747
                       7149600        10002         8634         5984         7795         5040         8274        10124         7672        12138        12747
                       7153200        10002         8634         5984         7795         5040         8274        10124         7672        12138        12747
                       7156800        10003         8646         5984         7799         5042         8276        10127         7673        12141        12749
                       7160400        10003         8646         5984         7799         5042         8276        10127         7673        12141        12749
                       7164000        10005         8649         5984         7801         5043         8277        10128         7673        12143        12753
                       7167600        10005         8649         5984         7801         5043         8277        10128         7673        12143        12753
                       7171200        10005         8649         5984         7801         5043         8277        10128         7673        12143        12753
                       7174800        10010         8651         5984         7803         5043         8278        10131         7673        12146        12755
                       7178400        10010         8651         5984         7803         5043         8278        10131         7673        12146        12755
                       7182000        10011         8654         5984         7804         5044         8281        10131         7676        12146        12759
                       7185600        10011         8654         5984         7804         5044         8281        10131         7676        12146        12759
                       7189200        10014         8654         5987         7804         5044         8283        10133         7678        12146        12759
                       7192800        10014         8654         5987         7804         5044         8283        10133         7678        12146        12759
                       7196400        10014         8654         5987         7804         5044         8283        10133         7678        12146        12759
                       7200000        10017         8654         5987         7804         5044         8283        10137         7681        12148        12761
                       7203600        10017         8654         5987         7804         5044         8283        10137         7681        12148        12761
                       7207200        10019         8655         5987         7804         5046         8284        10137         7681        12149        12762
                       7210800        10019         8655         5987         7804         5046         8284        10137         7681        12149        12762
                       7214400        10019         8655         5987         7804         5046         8284        10137         7681        12149        12762
                       7218000        10021         8655         5988         7806         5046         8288        10139         7681        12150        12768
                       7221600        10021         8655         5988         7806         5046         8288        10139         7681        12150        12768
                       7225200        10021         8655         5988         7808         5049         8293        10142         7682        12160        12771
                       7228800        10021         8655         5988         7808         5049         8293        10142         7682        12160        12771
                       7232400        10025         8656         5990         7821         5050         8295        10143         7683        12165        12777
                       7236000        10025         8656         5990         7821         5050         8295        10143         7683        12165        12777
                       7239600        10025         8656         5990         7821         5050         8295        10143         7683        12165        12777
                       7243200        10026         8656         5993         7836         5051         8295        10143         7684        12167        12781
                       7246800        10026         8656         5993         7836         5051         8295        10143         7684        12167        12781
                       7250400        10027         8656         5999         7842         5053         8301        10150         7685        12170        12783
                       7254000        10027         8656         5999         7842         5053         8301        10150         7685        12170        12783
                       7257600        10027         8656         5999         7842         5053         8301        10150         7685        12170        12783
                       7261200        10028         8664         6001         7843         5054         8306        10151         7685        12171        12787
                       7264800        10028         8664         6001         7843         5054         8306        10151         7685        12171        12787
                       7268400        10031         8664         6001         7851         5055         8311        10151         7686        12173        12791
                       7272000        10031         8664         6001         7851         5055         8311        10151         7686        12173        12791
                       7275600        10031         8665         6001         7852         5056         8313        10154         7686        12175        12793
                       7279200        10031         8665         6001         7852         5056         8313        10154         7686        12175        12793
                       7282800        10031         8665         6001         7852         5056         8313        10154         7686        12175        12793
                       7286400        10033         8668         6002         7854         5057         8317        10160         7688        12178        12795
                       7290000        10033         8668         6002         7854         5057         8317        10160         7688        12178        12795
                       7293600        10033         8668         6002         7856         5058         8317        10163         7692        12180        12798
                       7297200        10033         8668         6002         7856         5058         8317        10163         7692        12180        12798
                       7300800        10033         8668         6002         7856         5058         8317        10163         7692        12180        12798
                       7304400        10033         8669         6003         7858         5060         8321        10163         7692        12181        12798
                       7308000        10033         8669         6003         7858         5060         8321        10163         7692        12181        12798
                       7311600        10034         8669         6006         7861         5060         8323        10167         7695        12184        12802
                       7315200        10034         8669         6006         7861         5060         8323        10167         7695        12184        12802
                       7318800        10036         8674         6006         7863         5061         8324        10172         7715        12188        12806
                       7322400        10036         8674         6006         7863         5061         8324        10172         7715        12188        12806
                       7326000        10036         8674         6006         7863         5061         8324        10172         7715        12188        12806
                       7329600        10038         8676         6006         7864         5061         8326        10199         7716        12192        12807
                       7333200        10038         8676         6006         7864         5061         8326        10199         7716        12192        12807
                       7336800        10039         8677         6009         7868         5061         8327        10202         7721        12196        12815
                       7340400        10039         8677         6009         7868         5061         8327        10202         7721        12196        12815
                       7344000        10039         8677         6009         7868         5061         8327        10202         7721        12196        12815
                       7347600        10042         8678         6012         7873         5061         8328        10207         7727        12200        12819
                       7351200        10042         8678         6012         7873         5061         8328        10207         7727        12200        12819
                       7354800        10042         8680         6013         7874         5061         8328        10210         7729        12206        12819
                       7358400        10042         8680         6013         7874         5061         8328        10210         7729        12206        12819
                       7362000        10043         8680         6014         7874         5062         8332        10214         7732        12212        12820
                       7365600        10043         8680         6014         7874         5062         8332        10214         7732        12212        12820
                       7369200        10043         8680         6014         7874         5062         8332        10214         7732        12212        12820
                       7372800        10044         8681         6015         7875         5062         8332        10214         7733        12215        12824
                       7376400        10044         8681         6015         7875         5062         8332        10214         7733        12215        12824
                       7380000        10050         8683         6015         7877         5062         8335        10216         7734        12218        12827
                       7383600        10050         8683         6015         7877         5062         8335        10216         7734        12218        12827
                       7387200        10050         8683         6015         7877         5062         8335        10216         7734        12218        12827
                       7390800        10051         8683         6016         7879         5062         8337        10216         7735        12218        12830
                       7394400        10051         8683         6016         7879         5062         8337        10216         7735        12218        12830
                       7398000        10052         8688         6016         7883         5062         8339        10219         7735        12221        12832
                       7401600        10052         8688         6016         7883         5062         8339        10219         7735        12221        12832
                       7405200        10055         8690         6018         7886         5062         8344        10220         7736        12224        12834
                       7408800        10055         8690         6018         7886         5062         8344        10220         7736        12224        12834
                       7412400        10055         8690         6018         7886         5062         8344        10220         7736        12224        12834
                       7416000        10059         8691         6018         7904         5062         8350        10222         7740        12225        12835
                       7419600        10059         8691         6018         7904         5062         8350        10222         7740        12225        12835
                       7423200        10061         8691         6018         7905         5063         8358        10224         7743        12228        12837
                       7426800        10061         8691         6018         7905         5063         8358        10224         7743        12228        12837
                       7430400        10061         8691         6018         7905         5063         8358        10224         7743        12228        12837
                       7434000        10062         8691         6019         7906         5063         8361        10224         7743        12229        12841
                       7437600        10062         8691         6019         7906         5063         8361        10224         7743        12229        12841
                       7441200        10068         8692         6020         7908         5063         8363        10226         7743        12230        12841
                       7444800        10068         8692         6020         7908         5063         8363        10226         7743        12230        12841
                       7448400        10071         8694         6021         7910         5064         8365        10227         7745        12233        12842
                       7452000        10071         8694         6021         7910         5064         8365        10227         7745        12233        12842
                       7455600        10071         8694         6021         7910         5064         8365        10227         7745        12233        12842
                       7459200        10075         8694         6021         7910         5064         8365        10228         7747        12235        12844
                       7462800        10075         8694         6021         7910         5064         8365        10228         7747        12235        12844
                       7466400        10075         8695         6021         7911         5065         8369        10229         7750        12237        12846
                       7470000        10075         8695         6021         7911         5065         8369        10229         7750        12237        12846
                       7473600        10075         8695         6021         7911         5065         8369        10229         7750        12237        12846
                       7477200        10078         8698         6021         7911         5065         8370        10230         7756        12239        12848
                       7480800        10078         8698         6021         7911         5065         8370        10230         7756        12239        12848
                       7484400        10079         8702         6023         7912         5066         8371        10233         7756        12239        12857
                       7488000        10079         8702         6023         7912         5066         8371        10233         7756        12239        12857
                       7491600        10081         8705         6027         7916         5068         8373        10233         7758        12239        12864
                       7495200        10081         8705         6027         7916         5068         8373        10233         7758        12239        12864
                       7498800        10081         8705         6027         7916         5068         8373        10233         7758        12239        12864
                       7502400        10082         8706         6029         7916         5070         8376        10235         7761        12239        12869
                       7506000        10082         8706         6029         7916         5070         8376        10235         7761        12239        12869
                       7509600        10088         8710         6031         7918         5073         8379        10237         7763        12240        12874
                       7513200        10088         8710         6031         7918         5073         8379        10237         7763        12240        12874
                       7516800        10088         8710         6031         7918         5073         8379        10237         7763        12240        12874
                       7520400        10091         8712         6031         7922         5073         8382        10239         7765        12244        12878
                       7524000        10091         8712         6031         7922         5073         8382        10239         7765        12244        12878
                       7527600        10092         8712         6031         7928         5074         8382        10243         7765        12248        12879
                       7531200        10092         8712         6031         7928         5074         8382        10243         7765        12248        12879
                       7534800        10093         8712         6032         7929         5076         8384        10250         7767        12250        12882
                       7538400        10093         8712         6032         7929         5076         8384        10250         7767        12250        12882
                       7542000        10093         8712         6032         7929         5076         8384        10250         7767        12250        12882
                       7545600        10093         8712         6032         7936         5076         8384        10250         7772        12254        12883
                       7549200        10093         8712         6032         7936         5076         8384        10250         7772        12254        12883
                       7552800        10094         8717         6032         7937         5076         8384        10253         7772        12260        12886
                       7556400        10094         8717         6032         7937         5076         8384        10253         7772        12260        12886
                       7560000        10094         8717         6032         7937         5076         8384        10253         7772        12260        12886
                       7563600        10094         8719         6033         7942         5076         8384        10256         7773        12265        12887
